#;Callsign;Departure_Time;Destination Info;Origin Info;Routing;Aircraft Type;Cruise Speed (knots);km/h;Max Ceiling (FL);Default RFL;Time Duration;Schedule Arrival Time;path;Altitude;Speed;Speed_multiplied
7050;MH2747;06.09.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[160,450,450,450,450,450,450,450,450,450,450,450,160];[1280, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
7051;AK5243;06.09.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,7000];[160,425,425,425,425,425,145];[1280, 3400, 3400, 3400, 3400, 3400, 1160]
7052;MH3381;06.10.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,12000];[150,425,425,155];[1200, 3400, 3400, 1240]
7053;MH3807;06.10.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,12000];[160,500,500,160];[1280, 4000, 4000, 1280]
7054;AK6057;06.10.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,12000];[145,490,490,145];[1160, 3920, 3920, 1160]
7055;AK6059;06.11.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,12000];[150,490,490,150];[1200, 3920, 3920, 1200]
7056;MH3804;06.11.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,33000,12000];[155,500,150];[1240, 4000, 1200]
7057;MH3806;06.11.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,38000,38000,12000];[160,400,400,145];[1280, 3200, 3200, 1160]
7058;MH3461;06.12.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,36000,12000];[160,500,155];[1280, 4000, 1240]
7059;MH3383;06.12.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,38000,7000];[150,400,150];[1200, 3200, 1200]
7060;MH3324;06.12.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,12000];[160,425,425,425,150];[1280, 3400, 3400, 3400, 1200]
7061;MH3326;06.13.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,31000,31000,31000,12000];[145,490,490,490,150];[1160, 3920, 3920, 3920, 1200]
7062;AK5247;06.13.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,7000];[150,450,450,450,450,450,145];[1200, 3600, 3600, 3600, 3600, 3600, 1160]
7063;MH2743;06.13.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[155,425,425,425,425,425,425,425,425,425,425,425,160];[1240, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
7064;MH2747;06.14.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[155,450,450,450,450,450,450,450,450,450,450,450,145];[1240, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1160]
7065;AK5243;06.14.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,7000];[145,450,450,450,450,450,145];[1160, 3600, 3600, 3600, 3600, 3600, 1160]
7066;MH3381;06.14.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,12000];[145,500,500,155];[1160, 4000, 4000, 1240]
7067;MH3807;06.15.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,12000];[160,425,425,145];[1280, 3400, 3400, 1160]
7068;AK6057;06.15.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,7000];[155,475,475,150];[1240, 3800, 3800, 1200]
7069;AK6059;06.15.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[155,500,500,160];[1240, 4000, 4000, 1280]
7070;MH3804;06.16.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,38000,12000];[150,450,150];[1200, 3600, 1200]
7071;MH3806;06.16.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,41000,41000,12000];[155,475,475,155];[1240, 3800, 3800, 1240]
7072;MH3461;06.16.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,41000,12000];[155,475,155];[1240, 3800, 1240]
7073;MH3383;06.17.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,33000,7000];[160,425,145];[1280, 3400, 1160]
7074;MH3324;06.17.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,7000];[145,490,490,490,160];[1160, 3920, 3920, 3920, 1280]
7075;MH3326;06.17.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[160,500,500,500,150];[1280, 4000, 4000, 4000, 1200]
7076;AK5247;06.18.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,7000];[160,475,475,475,475,475,155];[1280, 3800, 3800, 3800, 3800, 3800, 1240]
7077;MH2743;06.18.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,12000];[150,400,400,400,400,400,400,400,400,400,400,400,150];[1200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1200]
7078;MH2747;06.18.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,12000];[160,450,450,450,450,450,450,450,450,450,450,450,160];[1280, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
7079;AK5243;06.19.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[150,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 1240]
7080;MH3381;06.19.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,7000];[150,500,500,160];[1200, 4000, 4000, 1280]
7081;MH3807;06.19.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[150,490,490,150];[1200, 3920, 3920, 1200]
7082;AK6057;06.20.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,12000];[145,400,400,155];[1160, 3200, 3200, 1240]
7083;AK6059;06.20.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,12000];[155,425,425,145];[1240, 3400, 3400, 1160]
7084;MH3804;06.20.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,38000,12000];[145,475,150];[1160, 3800, 1200]
7085;MH3806;06.21.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,12000];[145,490,490,150];[1160, 3920, 3920, 1200]
7086;MH3461;06.21.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,36000,12000];[155,475,150];[1240, 3800, 1200]
7087;MH3383;06.21.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,36000,12000];[155,425,150];[1240, 3400, 1200]
7088;MH3324;06.22.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,38000,38000,38000,12000];[145,475,475,475,150];[1160, 3800, 3800, 3800, 1200]
7089;MH3326;06.22.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,38000,38000,38000,7000];[145,490,490,490,145];[1160, 3920, 3920, 3920, 1160]
7090;AK5247;06.22.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[155,490,490,490,490,490,155];[1240, 3920, 3920, 3920, 3920, 3920, 1240]
7091;MH2743;06.23.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[160,475,475,475,475,475,475,475,475,475,475,475,155];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1240]
7092;MH2747;06.23.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,7000];[155,400,400,400,400,400,400,400,400,400,400,400,160];[1240, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1280]
7093;AK5243;06.23.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,12000];[155,490,490,490,490,490,145];[1240, 3920, 3920, 3920, 3920, 3920, 1160]
7094;MH3381;06.24.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,7000];[160,500,500,160];[1280, 4000, 4000, 1280]
7095;MH3807;06.24.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,12000];[160,425,425,160];[1280, 3400, 3400, 1280]
7096;AK6057;06.24.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[145,490,490,145];[1160, 3920, 3920, 1160]
7097;AK6059;06.25.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[150,490,490,145];[1200, 3920, 3920, 1160]
7098;MH3804;06.25.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,38000,7000];[155,500,145];[1240, 4000, 1160]
7099;MH3806;06.25.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,38000,38000,12000];[160,450,450,160];[1280, 3600, 3600, 1280]
7100;MH3461;06.26.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,7000];[160,450,145];[1280, 3600, 1160]
7101;MH3383;06.26.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,7000];[155,425,150];[1240, 3400, 1200]
7102;MH3324;06.26.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,36000,36000,36000,12000];[155,500,500,500,155];[1240, 4000, 4000, 4000, 1240]
7103;MH3326;06.27.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,31000,31000,31000,12000];[160,475,475,475,155];[1280, 3800, 3800, 3800, 1240]
7104;AK5247;06.27.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,7000];[150,490,490,490,490,490,155];[1200, 3920, 3920, 3920, 3920, 3920, 1240]
7105;MH2743;06.27.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[145,475,475,475,475,475,475,475,475,475,475,475,145];[1160, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1160]
7106;MH2747;06.28.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,12000];[160,490,490,490,490,490,490,490,490,490,490,490,145];[1280, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 1160]
7107;AK5243;06.28.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,12000];[145,425,425,425,425,425,155];[1160, 3400, 3400, 3400, 3400, 3400, 1240]
7108;MH3381;06.28.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,12000];[150,425,425,155];[1200, 3400, 3400, 1240]
7109;MH3807;06.29.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,12000];[150,400,400,155];[1200, 3200, 3200, 1240]
7110;AK6057;06.29.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,12000];[160,475,475,150];[1280, 3800, 3800, 1200]
7111;AK6059;06.29.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[145,400,400,145];[1160, 3200, 3200, 1160]
7112;MH3804;06.30.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,41000,7000];[150,400,155];[1200, 3200, 1240]
7113;MH3806;06.30.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,33000,33000,12000];[155,500,500,160];[1240, 4000, 4000, 1280]
7114;MH3461;06.30.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,7000];[145,450,145];[1160, 3600, 1160]
7115;MH3383;06.31.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,7000];[145,425,150];[1160, 3400, 1200]
7116;MH3324;06.31.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,31000,31000,31000,7000];[155,450,450,450,150];[1240, 3600, 3600, 3600, 1200]
7117;MH3326;06.31.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[150,500,500,500,160];[1200, 4000, 4000, 4000, 1280]
7118;AK5247;06.32.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,7000];[155,475,475,475,475,475,150];[1240, 3800, 3800, 3800, 3800, 3800, 1200]
7119;MH2743;06.32.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[150,400,400,400,400,400,400,400,400,400,400,400,160];[1200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1280]
7120;MH2747;06.32.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,12000];[150,475,475,475,475,475,475,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1240]
7121;AK5243;06.33.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,7000];[155,490,490,490,490,490,145];[1240, 3920, 3920, 3920, 3920, 3920, 1160]
7122;MH3381;06.33.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,12000];[150,400,400,150];[1200, 3200, 3200, 1200]
7123;MH3807;06.33.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,12000];[145,500,500,160];[1160, 4000, 4000, 1280]
7124;AK6057;06.34.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,12000];[145,425,425,145];[1160, 3400, 3400, 1160]
7125;AK6059;06.34.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[155,500,500,145];[1240, 4000, 4000, 1160]
7126;MH3804;06.34.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,31000,12000];[150,400,155];[1200, 3200, 1240]
7127;MH3806;06.35.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,33000,33000,7000];[145,450,450,150];[1160, 3600, 3600, 1200]
7128;MH3461;06.35.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,7000];[155,400,155];[1240, 3200, 1240]
7129;MH3383;06.35.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,12000];[150,490,145];[1200, 3920, 1160]
7130;MH3324;06.36.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[145,425,425,425,160];[1160, 3400, 3400, 3400, 1280]
7131;MH3326;06.36.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,38000,38000,38000,12000];[150,425,425,425,150];[1200, 3400, 3400, 3400, 1200]
7132;AK5247;06.36.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,12000];[150,425,425,425,425,425,150];[1200, 3400, 3400, 3400, 3400, 3400, 1200]
7133;MH2743;06.37.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,12000];[155,400,400,400,400,400,400,400,400,400,400,400,150];[1240, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1200]
7134;MH2747;06.37.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[145,425,425,425,425,425,425,425,425,425,425,425,155];[1160, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1240]
7135;AK5243;06.37.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,33000,33000,33000,33000,33000,12000];[160,475,475,475,475,475,145];[1280, 3800, 3800, 3800, 3800, 3800, 1160]
7136;MH3381;06.38.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,12000];[150,450,450,145];[1200, 3600, 3600, 1160]
7137;MH3807;06.38.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,7000];[155,400,400,150];[1240, 3200, 3200, 1200]
7138;AK6057;06.38.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[145,400,400,145];[1160, 3200, 3200, 1160]
7139;AK6059;06.39.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,7000];[160,450,450,150];[1280, 3600, 3600, 1200]
7140;MH3804;06.39.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,36000,12000];[145,425,150];[1160, 3400, 1200]
7141;MH3806;06.39.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,7000];[145,475,475,155];[1160, 3800, 3800, 1240]
7142;MH3461;06.40.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,38000,7000];[150,475,145];[1200, 3800, 1160]
7143;MH3383;06.40.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,38000,12000];[155,500,160];[1240, 4000, 1280]
7144;MH3324;06.40.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,31000,31000,31000,12000];[145,475,475,475,155];[1160, 3800, 3800, 3800, 1240]
7145;MH3326;06.41.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,41000,41000,41000,7000];[145,425,425,425,160];[1160, 3400, 3400, 3400, 1280]
7146;AK5247;06.41.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,12000];[160,490,490,490,490,490,145];[1280, 3920, 3920, 3920, 3920, 3920, 1160]
